"X"	"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"translation"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"1263"	1262	3	1	1	0.5	0.3333333	400000	2	"Ísbræðsla "	0	0.133728667985181	0.642232652129201	0.116545157269963	0.107493522615654
"1264"	1263	3	2	1	0.5	0	400000	1	"Ísbræðsla "	0	0.135466014237371	0.6692939445704	0.0985999396020061	0.0966401015902223
"1265"	1264	3	1	0	0.5	0.3333333	550000	3	"Ísbræðsla "	1	0.154266256311156	0.545370179191749	0.166098497437831	0.134265067059263
"1266"	1265	6	1	1	0.5	0.3333333	500000	2	"Ísbræðsla "	0	0.120167517926678	0.702131627231231	0.0857263857729676	0.0919744690691233
"1267"	1266	3	1	1	0.75	0.3333333	0	3	"ísbræðsla "	1	0.119661830543762	0.648707976902121	0.12106504907734	0.110565143476777
"1268"	1267	3	2	1	0.75	0.3333333	450000	3	"Ísbræðsla "	1	0.112099895842065	0.694880322065354	0.100469086643855	0.092550695448726
"1269"	1268	3	2	1	0.5	0.3333333	0	3	"ísbræðsla "	1	0.113766819365851	0.700768714368514	0.0929845873260325	0.0924798789396031
"1270"	1269	4	2	1	0.75	0.6666667	298000	2	"ísbræðsla "	0	0.120339104977041	0.70780854652388	0.0952112483770151	0.0766411001220634
"1271"	1270	1	2	1	0.75	0.3333333	0	2	"ísbræðsla "	0	0.131798922608848	0.641748050277841	0.127234168573749	0.0992188585395621
"1272"	1271	4	2	1	0.5	0.3333333	400000	2	"ísbræðsla "	0	0.120401631743624	0.707769130695371	0.0868388150016711	0.0849904225593336
"1273"	1272	3	1	1	0.25	0	600000	3	"Ísbræðsla "	1	0.121394719840754	0.654173384414015	0.102121580418382	0.122310315326848
"1274"	1273	3	2	0	0.25	0.3333333	400000	3	"ísbræðsla "	1	0.151327904440904	0.600022612934765	0.132411786989346	0.116237695634985
"1275"	1274	5	1	1	0.5	0.3333333	200000	1	"ísbræðsla "	0	0.137206500598284	0.66964704124688	0.0988353311265585	0.0943111270282782
"1276"	1275	5	2	1	0.5	0.3333333	209000	2	"ísbræðsla "	0	0.115398330720419	0.726797845462559	0.0777450332980253	0.0800587905189969
"1277"	1276	2	1	1	0.5	0.3333333	670000	3	"ísbræðsla "	1	0.125609632645916	0.634430823814679	0.123845659848762	0.116113883690643
"1278"	1277	2	1	0	0.5	0.3333333	550000	3	"Ísbræðsla "	1	0.157122956051545	0.523837577422796	0.180287846025019	0.138751620500641
"1279"	1278	1	2	1	0.75	0.3333333	150000	2	"Ice Melt vatn auka minna / styttri vetur "	0	0.0575758319775855	0.869961872188795	0.0390192195281505	0.0334430763054686
"1280"	1279	5	1	1	1	0.3333333	350000	2	"Íslaus í Polar svæðum "	0	0.0914525805800646	0.768008287608471	0.0737421844728663	0.0667969473385983
"1281"	1280	4	2	1	1	0.3333333	240000	3	"Iceberg sem bráðnar með ísbjörnum ofan) Sjórinn sem Stig Seartraumar, sem breytti manninum í heitum höggum, sem fær það ólíkt heitum eyðimörkum sem útsendir sig - þegar ég skrifar þessa reynslu, sjá ég heiminn í langan fjarlægð langt niður lítið sem Ein Globus og ferlið að undanskildum sér "	1	0.168765710109166	0.143356233112347	0.416275311916712	0.271602744861775
"1282"	1281	2	2	1	0.5	0.3333333	420000	2	"The Icebergs sem bráðna "	0	0.184922055264862	0.419996342705613	0.229951474553914	0.165130127475612
"1283"	1282	5	2	1	0.75	0.3333333	280000	3	"Ísinn af pólunum minnkar það verður hlýrri loftslagshafið hækkandi illaastrer verður öflugri og tíðari regnskógur er skorinn niður í of miklum hraða og ósonlagið er skaðað sífellt lífsgrunnur versnandi fyrir komandi kynslóðir fólks og dýra og plöntur "	1	0.153449129884892	0.41916176770381	0.19761949408476	0.229769608326538
"1284"	1283	5	2	1	0.75	0.6666667	0	2	"Ís sem bráðnar og of margir sem keyra bíl til og frá vinnu "	0	0.191452747135936	0.178446060994421	0.397206658625796	0.232894533243847
"1285"	1284	4	2	1	0.5	0.6666667	520000	3	"Ís sem bráðnar "	1	0.174803892417525	0.461989129164261	0.207969661701292	0.155237316716923
"1286"	1285	1	2	1	0.75	0.6666667	0	2	"Ísinn bráðnar erfitt fyrir dýr að laga sig að eðli breytir náttúrunni hefur erfitt með að laga að þeim breytingum sem jarðvegurinn verður mengaður og óhreinn við erum land þar sem heilbrigður lífsstíll og hreinn og ferskur matur er þá í þá að það sé meira gott að það er í lagi að við og komandi börnin okkar ættu að anda awaren og hættulegt loft "	0	0.20393938463482	0.211142951486191	0.411194856588149	0.173722807290839
"1287"	1286	3	2	1	0.75	0.6666667	445000	3	"Ísinn bráðnar á Pólverjar hættu að stórum aukningu á vatnsborðinu í hafinu okkar minna akstur! "	1	0.126297162313788	0.663676292569698	0.122820943125227	0.0872056019912864
"1288"	1287	1	1	1	0.5	0.3333333	0	2	"Ísinn bráðnar á Norðurpólnum undarlegum veðri og nokkrum stormum sem hafa áhrif á heimsálfum "	0	0.158801807762963	0.420235925102308	0.270618620471931	0.150343646662798
"1289"	1288	1	1	1	1	0.3333333	0	2	"Ísinn bráðnar plánetan verður heitari Sjórinn rís Sogen er hakkað niður "	0	0.113783164443618	0.629781956491264	0.145255065663234	0.111179813401884
"1290"	1289	6	1	1	0.75	0.3333333	350000	3	"Ísinn bráðnar og sjóstigarnir koma undir vatni Margir lönd fá fleiri þurr og náttúruhamfarir. Tegundir deyja út aðrar tegundir hreyfist norður á eftir "	1	0.122492043459571	0.516715373217112	0.128106187417473	0.232686395905844
"1291"	1290	5	2	0	0.5	0.6666667	175000	3	"Ísinn bráðnar hærri hitastig "	1	0.074886270788018	0.836056636377194	0.0478363625089579	0.0412207303258302
"1292"	1291	3	2	1	0.75	0.6666667	428000	3	"Ísinn bráðnar hafið hækkar "	1	0.0613205932450424	0.858461618627447	0.0427611520215909	0.0374566361059194
"1293"	1292	4	2	1	0.75	0.6666667	400000	0	"Ice Melts / Polar Bear Dýr sem búa í anttartic yfirhafnir fá ekki nóg mat "	0	0.182480151373672	0.520051469870965	0.199608304328304	0.0978600744270584
"1294"	1293	6	2	1	0.75	0.6666667	160000	2	"Ísinn er bráðnun "	0	0.0846061552563551	0.814878527314265	0.0524217367858001	0.0480935806435798
"1295"	1294	6	2	1	0.75	0.6666667	450000	3	"Ísinn er bráðnun "	1	0.0769439726609302	0.822847444427607	0.0506138630859939	0.0495947198254686
"1296"	1295	4	2	1	0.25	0.3333333	396000	2	"Ísinn er bráðnun "	0	0.0925992086807886	0.794134958633527	0.054194533767948	0.0590712989177364
"1297"	1296	4	1	0	0.5	0.3333333	0	1	"Ice Meltar Finndu Redding Vest "	0	0.179423334489476	0.539195048700027	0.161318663260314	0.120062953550183
"1298"	1297	3	1	1	0.75	1	900000	3	"Ísinn í Norðurpólnum bráðnar gerir kleift að útrýma nýjum styttri leið til annarra heimsálfa. Ísbjörnunum verður útrýmt vegna matarskorta þar sem það fer eftir ísnum "	1	0.154339021010376	0.177217976488178	0.328011606335464	0.340431396165982
"1299"	1298	6	2	1	0.75	0.3333333	214700	2	"Ísinn minnkar jökla mikið \"óeðlilega\" veður fyrir árstíðirnar mörg lönd upplifa fellibylur Rassing land og eyjar "	0	0.180768671627433	0.393663041214798	0.232641107726907	0.192927179430862
"1300"	1299	4	2	1	0.5	0.3333333	350000	2	"Ísinn á norðurslóðum bráðnar "	0	0.0753206343594809	0.833617000471236	0.0448581055732017	0.0462042595960814
"1301"	1300	4	2	1	0.5	0.6666667	420000	1	"Ísbræðsla mildir blautir vetrar og slæmar sumar "	0	0.0836024060521867	0.829180380180152	0.0469413506475031	0.0402758631201585
"1302"	1301	3	2	1	0.5	0.3333333	700000	3	"Ísbræðsla "	1	0.113766819365851	0.700768714368514	0.0929845873260325	0.0924798789396031
"1303"	1302	3	2	1	0.75	0.3333333	700000	3	"Ísbræðsla "	1	0.112099895842065	0.694880322065354	0.100469086643855	0.092550695448726
"1304"	1303	4	1	0	0.5	0.3333333	400000	2	"Jöklar sem bráðnar "	0	0.169178209853997	0.500659726913684	0.195708278278229	0.13445378495409
"1305"	1304	2	2	1	0.5	0.3333333	460000	3	"jöklar sem bráðna "	1	0.141439397576518	0.568010833280376	0.161965535221639	0.128584233921467
"1306"	1305	5	2	1	0.75	0.6666667	504000	0	"Jöklar sem bráðnar "	0	0.173019141828483	0.576118705233898	0.154364260307137	0.0964978926304823
"1307"	1306	4	2	0	0.5	0.6666667	360000	0	"jöklar sem skreppa saman "	0	0.251199027331594	0.357489955199462	0.258090955059879	0.133220062409065
"1308"	1307	2	1	0	0.5	0.3333333	420000	3	"Jöklar "	1	0.157122956049344	0.523837577407983	0.180287846037857	0.138751620504815
"1309"	1308	6	1	0	0.75	0.6666667	240000	2	"Jöklar "	0	0.156801617590261	0.595356441330541	0.143856896379733	0.103985044699465
"1310"	1309	4	2	0	0.5	0.3333333	570000	2	"Jöklarnir bráðna meira en áður "	0	0.176758121478205	0.58486903498814	0.132506779558982	0.105866063974673
"1311"	1310	4	1	1	1	0.3333333	440000	3	"Jöklarnir bráðna hafið hækkar hörmungar flóð fellibylur "	1	0.0483021687297727	0.881951561152264	0.0352855533558421	0.0344607167621213
"1312"	1311	1	1	0	0.5	0.3333333	140000	2	"Jökularnir bráðna dýrategundir hverfa Sea stigarnir eru neydd til að flytja "	0	0.180510758665583	0.370120808267155	0.27276024089907	0.176608192168192
"1313"	1312	6	2	1	1	0.3333333	300000	2	"Polar Bears geta deyið út mörgæsirnar geta fengið erfiðara á hverjum degi jöklum í Noregi er fljótlega sagablot "	0	0.294812687135022	0.407119981294239	0.161970826153009	0.136096505417729
"1314"	1313	1	2	0	0.5	0.6666667	100000	2	"Polar Bears og Pólverjar "	0	0.104396281018944	0.757405073704003	0.0832871273618803	0.0549115179151729
"1315"	1314	2	2	1	1	0.6666667	350000	3	"Polar Bears og önnur dýr sem hafa áhrif á og afkomendur mínir, sem eru að fara að vera á heiminn, við menn, sérstaklega í ríkum löndum, að leitast við að sjá um umhverfið okkar "	1	0.136520539913679	0.138606763877355	0.529687459644485	0.195185236564481
"1316"	1315	3	2	1	0.75	0.3333333	375000	2	"Polar ber ís sem bráðnar "	0	0.147854252786033	0.568333403758221	0.164372349360369	0.119439994095377
"1317"	1316	1	1	1	0.5	0.3333333	50000	1	"Polar Bears deyja en eldgos eru miklu verri en akstur "	0	0.175686646293704	0.532684701625854	0.173583070783754	0.118045581296688
"1319"	1318	1	2	1	0.25	0.6666667	0	2	"The Polar Bears að allir annt um og fólk sem er að minnsta kosti sem saklaus og ísbjörn sem enginn annt um "	0	0.195761221381275	0.18092802042501	0.358127188443258	0.265183569750458
"1320"	1319	2	2	0	0.5	0.3333333	250000	2	"The Polar Bear var það fyrsta sem ég hugsaði um "	0	0.214325628291794	0.298014087808336	0.298468643236852	0.189191640663019
"1321"	1320	6	1	1	0.5	0	400000	3	"Ísbjörn sem finnur ekki mat vegna þess að ísinn hefur bráðnað "	1	0.21247502156304	0.167608693183969	0.351521266722655	0.268395018530336
"1322"	1321	4	2	1	1	0.6666667	650000	3	"Polar Bear í hættu "	1	0.0820409477658668	0.795776302012956	0.0670261391524303	0.0551566110687469
"1324"	1323	1	2	1	0.5	0.3333333	0	2	"Ís sem bráðnar og sjávarvettvangurinn eykst "	0	0.153259981564441	0.549095719060275	0.173570136569223	0.124074162806061
"1325"	1324	6	2	0	0.5	0.3333333	400000	3	"Ís sem bráðnar á norðurslóðum "	1	0.157244687358907	0.553725582365835	0.160834554684384	0.128195175590874
"1326"	1325	4	2	1	0.75	0.6666667	520000	2	"Ís sem bráðnar "	0	0.18319374233828	0.448248560095082	0.223079520216649	0.145478177349989
"1327"	1326	4	2	1	0.5	0.3333333	380000	2	"ís sem bráðnar "	0	0.184284207811498	0.448081031304419	0.205816064662614	0.161818696221468
"1328"	1327	5	2	1	0.75	0.6666667	0	3	"ís sem bráðnar "	1	0.169326870426341	0.472229592812138	0.207590475188373	0.150853061573148
"1329"	1328	1	2	1	0.75	0.6666667	100000	2	"Ísbræðsla og mengandi loft "	0	0.10065482326596	0.753275345175681	0.084971773278035	0.0610980582803237
"1334"	1333	2	1	1	0.75	0.3333333	670000	3	"Ice bráðnar hærra vatnsborð Jörðin Fleiri vindur Wetter Climate Miler Winter "	1	0.0439902677523477	0.893130425032549	0.0323819802032561	0.0304973270118471
"1335"	1334	4	1	1	0.75	0.3333333	652000	3	"Ís og jöklar sem bráðna "	1	0.136095741784335	0.562382015523373	0.166758329651609	0.134763913040683
"1336"	1335	1	1	1	0.75	0.3333333	25000	2	"Ís á norðurslóðum og á Suðurskautinu sem bráðnar "	0	0.147847276095236	0.523110264692574	0.197445927690593	0.131596531521597
"1337"	1336	3	1	1	0.75	0.3333333	0	3	"Ice Grænland Wet. "	1	0.119661830498529	0.648707975630465	0.121065049997766	0.110565143873239
"1341"	1340	5	1	0	0.5	0.3333333	350000	1	"Ekkert "	0	0.23741304758608	0.123900715574155	0.355849292409539	0.282836944430227
"1342"	1341	1	2	0	0.5	0.3333333	60000	2	"ekkert "	0	0.216168922353216	0.110220676654912	0.395396005521306	0.278214395470566
"1343"	1342	5	2	0	0.25	0	22000	1	"Ekkert "	0	0.250359302415539	0.154612900450736	0.301957997323744	0.293069799809981
"1344"	1343	7	2	1	1	0.3333333	168000	3	"ekkert "	1	0.193143474705713	0.288327410761511	0.251368547149556	0.26716056738322
"1345"	1344	3	1	0	0.25	0.6666667	620000	2	"Engar hlutir sérstakar Wolf Wolves "	0	0.228378956123348	0.11439174721229	0.378149474148607	0.279079822515755
"1346"	1345	7	1	0	0	0.3333333	300000	2	"Ekkert "	0	0.244506753854926	0.168356686389894	0.281222146191226	0.305914413563955
"1347"	1346	3	1	1	1	0.3333333	500000	3	"Engin læti loftslagsbreytingar með eða án fólks hafa áhrif en við getum haft áhrif á efnafræði andrúmsloftsins "	1	0.163002368988684	0.0476617799052115	0.498980345587526	0.290355505518579
"1348"	1347	4	1	0	0	0.3333333	510000	2	"Enginn kemur fram með hvaða breytingar hafa verið sögulega meira en 100 ár. Ég hef forsendu að það hafi verið breytur einnig sögulegar EKS það var grænt janúar þar sem allt byrjaði að vaxa að vorið fyrir 100 árum síðan "	0	0.199035801300234	0.0594087967471115	0.439929429078985	0.301625972873669
"1349"	1348	3	2	1	1	0.6666667	390000	2	"Engin athugasemd "	0	0.208010112237699	0.184224520685699	0.396721701642829	0.211043665433773
"1350"	1349	1	2	1	1	0	0	1	"Engin áhyggjuefni við ættum öll að deyja einhvern tíma "	0	0.225359955893585	0.160368918016856	0.424569022817117	0.189702103272442
"1351"	1350	6	1	1	1	0.3333333	287250	0	"Ekki í lagi "	0	0.233639947903843	0.173141206953767	0.368331492800681	0.22488735234171
"1352"	1351	5	1	0	0.5	0.3333333	450000	2	"Ekki nú aftur "	0	0.20696421600115	0.0876598036646012	0.406512852407114	0.298863127927135
"1353"	1352	1	2	0	0.25	0.3333333	100000	3	"Ekki endilega tilbúin "	1	0.195286038189779	0.0815274906768694	0.424587270261804	0.298599200871548
"1354"	1353	1	2	0	0.75	0.3333333	12000	2	"Ekkert allt í lagi að heyra stundum vegna þess að fleiri slíkar bíll og það gerir loftslag mjög slæmt "	0	0.221613226552046	0.229634936735471	0.26628841434577	0.282463422366714
"1355"	1354	1	1	0	0.25	0.3333333	480000	2	"ekki mikið "	0	0.23622813605518	0.0919105086750644	0.427266497433619	0.244594857836136
"1356"	1355	6	1	0	0.25	0.3333333	600000	3	"Ekki í Noregi "	1	0.243244905993331	0.150385693783991	0.342405092965314	0.263964307257363
"1357"	1356	3	1	0	0.25	0.3333333	800000	2	"Ekki nógu góðar vísbendingar um að loftslagsbreytingar séu tilbúnar "	0	0.260369332198377	0.0952412869800134	0.371687268545117	0.272702112276492
"1358"	1357	2	2	1	1	0.6666667	480000	3	"Ekki gott "	1	0.179308157163916	0.116967325311246	0.476632483689758	0.22709203383508
"1359"	1358	5	1	1	0.5	0.6666667	350000	0	"Ekki bara tilbúin "	0	0.227892538231316	0.0897128655518113	0.424533557211299	0.257861039005574
"1360"	1359	2	1	0	0.5	0.6666667	400000	1	"Aftur ?? "	0	0.228650543599814	0.0925165526063491	0.421690588411357	0.25714231538248
"1361"	1360	2	1	0	0.25	0.3333333	700000	3	"Aftur þekkir konan um loftslagsrannsóknir vegna starfsins og hún telur að loftslagshraði sé frábær skömm "	1	0.178421526100361	0.0677864376812972	0.362845027317011	0.39094700890133
"1362"	1361	3	1	1	0.75	0.3333333	650000	3	"Aftur "	1	0.187127865880271	0.182394573631152	0.32660289272054	0.303874667768036
"1363"	1362	5	1	1	0.5	0.3333333	750000	3	"Í grundvallaratriðum náttúrulegar breytingar vegna alþjóðlegra skipulagsbreytinga á meginlandi plötum og sjávarstraumum en eins og í stærri og stærð hafa vaxandi og hraðari neikvæð undantekning vegna mannlegra áhrifa "	1	0.203262380565475	0.23403840937101	0.289899454004229	0.272799756059286
"1364"	1363	5	2	0	0.25	0.6666667	350000	2	"Í milljónum ára hafa verið bylgjur af köldu og hita getur verið náttúruleg breyting með einhverjum hjálp frá losun "	0	0.217782847231101	0.209498989061351	0.392477668634681	0.180240495072868
"1365"	1364	6	2	0	0.25	0.3333333	350000	3	"Vonast til að hlýja veðurhyrningar heitari sumar "	1	0.157743359649983	0.566778664158207	0.131027586100361	0.144450390091449
"1366"	1365	2	1	0	0	0	400000	3	"Vonast fyrir alþjóðlega upphitun þannig að það verði heitari í Noregi :) "	1	0.21891459029093	0.337176420691766	0.197769348432612	0.246139640584692
